Date,HOEP and Global Adjustment
11/7/2022,62.85
11/7/2022,62.85
11/7/2022,62.85
11/7/2022,62.85
11/7/2022,62.85
11/7/2022,62.85
11/7/2022,67.82
11/7/2022,67.81
11/7/2022,64.52
11/7/2022,67.03
11/7/2022,71.6
11/7/2022,76.51
11/7/2022,70.29
11/7/2022,69.28
11/7/2022,69.96
11/7/2022,85.39
11/7/2022,91.34
11/7/2022,86.23
11/7/2022,84.43
11/7/2022,83.21
11/7/2022,80.22
11/7/2022,79.81
11/7/2022,78.21
11/8/2022,77.2
11/8/2022,77.24
11/8/2022,77.23
11/8/2022,78.3
11/8/2022,81.03
11/8/2022,69.12
11/8/2022,87.81
11/8/2022,95.7
11/8/2022,98.78
11/8/2022,78.44
11/8/2022,77.21
11/8/2022,103.17
11/8/2022,98.83
11/8/2022,90.17
11/8/2022,79.68
11/8/2022,102.9
11/8/2022,111.86
11/8/2022,167.4
11/8/2022,103.65
11/8/2022,99
11/8/2022,88.59
11/8/2022,74.12
11/8/2022,69.69
11/8/2022,65.13
11/9/2022,68.63
11/9/2022,71.61
11/9/2022,68.87
11/9/2022,75.83
11/9/2022,69.59
11/9/2022,68.22
11/9/2022,83.85
11/9/2022,99.65
11/9/2022,102.8
11/9/2022,108.46
11/9/2022,99.76
11/9/2022,77.17
11/9/2022,77.16
11/9/2022,77.19
11/9/2022,89.25
11/9/2022,98.55
11/9/2022,101.98
11/9/2022,101.77
11/9/2022,101.72
11/9/2022,88.01
11/9/2022,72.14
11/9/2022,69.57
11/9/2022,67.19
11/9/2022,64.07
11/10/2022,63.67
11/10/2022,62.85
11/10/2022,62.85
11/10/2022,62.85
11/10/2022,62.85
11/10/2022,62.85
11/10/2022,70.07
11/10/2022,72.98
11/10/2022,70.49
11/10/2022,76.51
11/10/2022,73.08
11/10/2022,76.07
11/10/2022,77.91
11/10/2022,94.57
11/10/2022,77.21
11/10/2022,78.12
11/10/2022,82.96
11/10/2022,78.36
11/10/2022,72.99
11/10/2022,68.48
11/10/2022,67.84
11/10/2022,66.87
11/10/2022,69.88
11/10/2022,65.89
11/11/2022,62.85
11/11/2022,63.66
11/11/2022,65.23
11/11/2022,66.34
11/11/2022,70.35
11/11/2022,80.1
11/11/2022,93.75
11/11/2022,78.89
11/11/2022,109.16
11/11/2022,107.11
11/11/2022,109.83
11/11/2022,117.81
11/11/2022,144.08
11/11/2022,127.61
11/11/2022,112.63
11/11/2022,119.45
11/11/2022,107.84
11/11/2022,109.78
11/11/2022,111.44
11/11/2022,97.15
11/11/2022,103.63
11/11/2022,83.33
11/11/2022,65.06
11/11/2022,64.96
11/12/2022,63.26
11/12/2022,62.85
11/12/2022,62.85
11/12/2022,68.7
11/12/2022,72.36
11/12/2022,72.98
11/12/2022,82.6
11/12/2022,80.23
11/12/2022,77.17
11/12/2022,75.6
11/12/2022,130.24
11/12/2022,123.86
11/12/2022,76.19
11/12/2022,85.34
11/12/2022,110.32
11/12/2022,93.85
11/12/2022,77.77
11/12/2022,79.87
11/12/2022,103.29
11/12/2022,113.34
11/12/2022,104.33
11/12/2022,87.16
11/12/2022,97.99
11/12/2022,83.21
11/13/2022,89.57
11/13/2022,87.2
11/13/2022,76.19
11/13/2022,76.15
11/13/2022,76.15
11/13/2022,76.56
11/13/2022,82.95
11/13/2022,86.32
11/13/2022,76.47
11/13/2022,76.18
11/13/2022,75.58
11/13/2022,76.16
11/13/2022,75.01
11/13/2022,76.16
11/13/2022,76.42
11/13/2022,87.85
11/13/2022,98.81
11/13/2022,82.8
11/13/2022,76.33
11/13/2022,103.81
11/13/2022,110.31
11/13/2022,107.43
11/13/2022,160.23
11/13/2022,103.1
11/14/2022,79.11
11/14/2022,76.19
11/14/2022,76.16
11/14/2022,76.18
11/14/2022,76.16
11/14/2022,81.52
11/14/2022,99.46
11/14/2022,103.71
11/14/2022,116.76
11/14/2022,111.46
11/14/2022,108.78
11/14/2022,108.57
11/14/2022,111.08
11/14/2022,111.49
11/14/2022,110.77
11/14/2022,107.2
11/14/2022,110.89
11/14/2022,110.39
11/14/2022,108.99
11/14/2022,117.77
11/14/2022,111.86
11/14/2022,110.53
11/14/2022,101.77
11/14/2022,95.79
11/15/2022,76.38
11/15/2022,71.8
11/15/2022,72.42
11/15/2022,69.28
11/15/2022,68.5
11/15/2022,64.13
11/15/2022,71.76
11/15/2022,114.85
11/15/2022,122.03
11/15/2022,113.73
11/15/2022,105.01
11/15/2022,110.72
11/15/2022,101.83
11/15/2022,122.45
11/15/2022,107.46
11/15/2022,113.92
11/15/2022,123.69
11/15/2022,123.1
11/15/2022,117.7
11/15/2022,121.24
11/15/2022,123.08
11/15/2022,123.16
11/15/2022,99.44
11/15/2022,75.52
11/16/2022,81.21
11/16/2022,124.89
11/16/2022,116.6
11/16/2022,77.2
11/16/2022,76.28
11/16/2022,68.49
11/16/2022,111.26
11/16/2022,122.51
11/16/2022,123.38
11/16/2022,121.85
11/16/2022,123.29
11/16/2022,123.14
11/16/2022,122.56
11/16/2022,123.44
11/16/2022,123.45
11/16/2022,124.88
11/16/2022,119.69
11/16/2022,123.52
11/16/2022,122.78
11/16/2022,132.44
11/16/2022,139.32
11/16/2022,124.79
11/16/2022,122.47
11/16/2022,98.35
11/17/2022,93.22
11/17/2022,77.21
11/17/2022,74.43
11/17/2022,70.86
11/17/2022,68.59
11/17/2022,70.72
11/17/2022,98.03
11/17/2022,117.3
11/17/2022,118.16
11/17/2022,117.12
11/17/2022,112.53
11/17/2022,115.82
11/17/2022,89.85
11/17/2022,112.61
11/17/2022,106.56
11/17/2022,115.19
11/17/2022,117.79
11/17/2022,114.32
11/17/2022,96.53
11/17/2022,107.23
11/17/2022,89.72
11/17/2022,79.6
11/17/2022,86.65
11/17/2022,82.62
11/18/2022,77.21
11/18/2022,77.2
11/18/2022,106.02
11/18/2022,120.64
11/18/2022,77.24
11/18/2022,91.47
11/18/2022,107.39
11/18/2022,121.44
11/18/2022,124.38
11/18/2022,125.48
11/18/2022,125.59
11/18/2022,119.87
11/18/2022,118.3
11/18/2022,127.71
11/18/2022,103.56
11/18/2022,114.02
11/18/2022,120.84
11/18/2022,136.62
11/18/2022,133.08
11/18/2022,138.08
11/18/2022,124.08
11/18/2022,112.67
11/18/2022,88.91
11/18/2022,73.02
11/19/2022,74.43
11/19/2022,77.17
11/19/2022,76.5
11/19/2022,73.72
11/19/2022,68.74
11/19/2022,73.1
11/19/2022,72.45
11/19/2022,75.12
11/19/2022,84.42
11/19/2022,131.93
11/19/2022,77.22
11/19/2022,68.7
11/19/2022,68.61
11/19/2022,68.67
11/19/2022,71.64
11/19/2022,86.74
11/19/2022,88.63
11/19/2022,90.14
11/19/2022,74.38
11/19/2022,75.56
11/19/2022,68.59
11/19/2022,68.46
11/19/2022,68.58
11/19/2022,63.26
11/20/2022,73.03
11/20/2022,72.84
11/20/2022,65.82
11/20/2022,62.85
11/20/2022,68.41
11/20/2022,66.32
11/20/2022,71.54
11/20/2022,70.87
11/20/2022,64.99
11/20/2022,62.85
11/20/2022,67.49
11/20/2022,66.86
11/20/2022,63.66
11/20/2022,62.85
11/20/2022,66
11/20/2022,69.91
11/20/2022,110.97
11/20/2022,124.94
11/20/2022,124.39
11/20/2022,123.81
11/20/2022,104.83
11/20/2022,84.47
11/20/2022,78.24
11/20/2022,72.06
11/21/2022,68.42
11/21/2022,65.11
11/21/2022,63.66
11/21/2022,64.99
11/21/2022,62.85
11/21/2022,66.93
11/21/2022,64.13
11/21/2022,67.57
11/21/2022,76.5
11/21/2022,75.84
11/21/2022,68.62
11/21/2022,68.86
11/21/2022,67.17
11/21/2022,63.25
11/21/2022,62.85
11/21/2022,63.68
11/21/2022,83.38
11/21/2022,81.94
11/21/2022,70.24
11/21/2022,76.52
11/21/2022,120.93
11/21/2022,122.77
11/21/2022,122.55
11/21/2022,122
11/22/2022,124.82
11/22/2022,124.2
11/22/2022,124.26
11/22/2022,124.14
11/22/2022,115.6
11/22/2022,106.72
11/22/2022,127.11
11/22/2022,128.48
11/22/2022,127.59
11/22/2022,127.73
11/22/2022,128.08
11/22/2022,127.08
11/22/2022,123.57
11/22/2022,111.09
11/22/2022,121.09
11/22/2022,124.95
11/22/2022,120.13
11/22/2022,124.6
11/22/2022,127.29
11/22/2022,127.54
11/22/2022,127.71
11/22/2022,126.04
11/22/2022,127
11/22/2022,97.92
11/23/2022,125.15
11/23/2022,92.75
11/23/2022,111.84
11/23/2022,88.76
11/23/2022,77.21
11/23/2022,90.1
11/23/2022,130.23
11/23/2022,140.57
11/23/2022,136.01
11/23/2022,132.29
11/23/2022,130.96
11/23/2022,128.06
11/23/2022,125.37
11/23/2022,114.8
11/23/2022,125.43
11/23/2022,123.34
11/23/2022,121.62
11/23/2022,124.33
11/23/2022,125.81
11/23/2022,125.89
11/23/2022,123.98
11/23/2022,117.3
11/23/2022,117.69
11/23/2022,86.32
11/24/2022,73.05
11/24/2022,71.31
11/24/2022,68.89
11/24/2022,68.92
11/24/2022,72.48
11/24/2022,70.03
11/24/2022,128
11/24/2022,138.8
11/24/2022,130.91
11/24/2022,130.4
11/24/2022,130.44
11/24/2022,130
11/24/2022,96.48
11/24/2022,77.18
11/24/2022,75.16
11/24/2022,93.67
11/24/2022,105.64
11/24/2022,97.05
11/24/2022,83.55
11/24/2022,81.32
11/24/2022,75.75
11/24/2022,73.08
11/24/2022,69.6
11/24/2022,63.67
11/25/2022,62.85
11/25/2022,62.85
11/25/2022,62.85
11/25/2022,62.85
11/25/2022,62.85
11/25/2022,62.85
11/25/2022,64.65
11/25/2022,74.32
11/25/2022,94.97
11/25/2022,115.36
11/25/2022,94.99
11/25/2022,77.17
11/25/2022,77.17
11/25/2022,77.2
11/25/2022,83.14
11/25/2022,91.73
11/25/2022,112.28
11/25/2022,112.89
11/25/2022,128.64
11/25/2022,130.27
11/25/2022,129.04
11/25/2022,120.03
11/25/2022,100.38
11/25/2022,98.59
11/26/2022,83.15
11/26/2022,111.24
11/26/2022,83.37
11/26/2022,70.6
11/26/2022,68.61
11/26/2022,68.73
11/26/2022,74.97
11/26/2022,71.46
11/26/2022,68.7
11/26/2022,68.76
11/26/2022,64.07
11/26/2022,62.85
11/26/2022,62.85
11/26/2022,62.85
11/26/2022,62.85
11/26/2022,65.1
11/26/2022,67.26
11/26/2022,68.94
11/26/2022,75.21
11/26/2022,73.84
11/26/2022,69.84
11/26/2022,64.47
11/26/2022,62.85
11/26/2022,62.85
11/27/2022,62.85
11/27/2022,62.85
11/27/2022,66.07
11/27/2022,68.57
11/27/2022,77.2
11/27/2022,90.35
11/27/2022,132.1
11/27/2022,128.95
11/27/2022,116.92
11/27/2022,108.5
11/27/2022,128.32
11/27/2022,128.68
11/27/2022,128.76
11/27/2022,129.94
11/27/2022,142.4
11/27/2022,150.29
11/27/2022,138.59
11/27/2022,84.29
11/27/2022,68.58
11/27/2022,69.53
11/27/2022,75.81
11/27/2022,77.23
11/27/2022,110.67
11/27/2022,79.27
11/28/2022,73.07
11/28/2022,68.69
11/28/2022,74.44
11/28/2022,77.22
11/28/2022,100.59
11/28/2022,104.46
11/28/2022,112.87
11/28/2022,132.25
11/28/2022,136.2
11/28/2022,138.14
11/28/2022,137.6
11/28/2022,137.95
11/28/2022,137.6
11/28/2022,134.86
11/28/2022,137.38
11/28/2022,132.61
11/28/2022,136.92
11/28/2022,149.16
11/28/2022,137.82
11/28/2022,136.57
11/28/2022,135.89
11/28/2022,132.14
11/28/2022,128.71
11/28/2022,128.05
11/29/2022,96.51
11/29/2022,113.6
11/29/2022,87.91
11/29/2022,105.17
11/29/2022,77.19
11/29/2022,76.54
11/29/2022,116.88
11/29/2022,121.92
11/29/2022,122.02
11/29/2022,121.74
11/29/2022,119.43
11/29/2022,118.83
11/29/2022,115.83
11/29/2022,115.28
11/29/2022,114.49
11/29/2022,115.03
11/29/2022,109.83
11/29/2022,113.98
11/29/2022,77.57
11/29/2022,76.19
11/29/2022,83.57
11/29/2022,86.19
11/29/2022,69.7
11/29/2022,68.84
11/30/2022,64.73
11/30/2022,62.85
11/30/2022,62.85
11/30/2022,62.85
11/30/2022,62.85
11/30/2022,62.85
11/30/2022,62.85
11/30/2022,66.65
11/30/2022,68.69
11/30/2022,73.18
11/30/2022,76.21
11/30/2022,76.21
11/30/2022,102.38
11/30/2022,106.41
11/30/2022,120.57
11/30/2022,111.69
11/30/2022,130.98
11/30/2022,128.51
11/30/2022,110.64
11/30/2022,76.26
11/30/2022,102.35
11/30/2022,88.34
11/30/2022,73.51
11/30/2022,72.1
12/1/2022,73.13
12/1/2022,72.55
12/1/2022,68.87
12/1/2022,68.58
12/1/2022,71.25
12/1/2022,71.86
12/1/2022,87.71
12/1/2022,121.01
12/1/2022,116.26
12/1/2022,77.21
12/1/2022,79.84
12/1/2022,119.32
12/1/2022,109.8
12/1/2022,97.77
12/1/2022,108.1
12/1/2022,120.35
12/1/2022,120.31
12/1/2022,126.42
12/1/2022,125.42
12/1/2022,124.79
12/1/2022,125.77
12/1/2022,123.37
12/1/2022,114.06
12/1/2022,80.08
12/2/2022,76.17
12/2/2022,85.97
12/2/2022,129.09
12/2/2022,117.25
12/2/2022,88.01
12/2/2022,73.79
12/2/2022,73.19
12/2/2022,113.09
12/2/2022,84.09
12/2/2022,97.25
12/2/2022,117.61
12/2/2022,116.03
12/2/2022,108.38
12/2/2022,112.46
12/2/2022,118.48
12/2/2022,102.38
12/2/2022,83.25
12/2/2022,76.2
12/2/2022,74.38
12/2/2022,76.18
12/2/2022,76.19
12/2/2022,75.78
12/2/2022,73.72
12/2/2022,73.05
12/3/2022,69.59
12/3/2022,68.4
12/3/2022,62.85
12/3/2022,62.85
12/3/2022,62.85
12/3/2022,62.85
12/3/2022,65.21
12/3/2022,73.78
12/3/2022,78.18
12/3/2022,122.15
12/3/2022,76.21
12/3/2022,76.37
12/3/2022,76.16
12/3/2022,106.72
12/3/2022,99.84
12/3/2022,110.1
12/3/2022,109.37
12/3/2022,107.79
12/3/2022,104.25
12/3/2022,104.1
12/3/2022,116.34
12/3/2022,109.13
12/3/2022,87.39
12/3/2022,121.06
12/4/2022,112.65
12/4/2022,121.98
12/4/2022,114.05
12/4/2022,76.2
12/4/2022,76.19
12/4/2022,76.55
12/4/2022,85.71
12/4/2022,107.41
12/4/2022,107.27
12/4/2022,110.55
12/4/2022,109.62
12/4/2022,109.53
12/4/2022,73.74
12/4/2022,76.17
12/4/2022,76.54
12/4/2022,94.28
12/4/2022,105.43
12/4/2022,111.66
12/4/2022,111.15
12/4/2022,79.44
12/4/2022,76.36
12/4/2022,79.52
12/4/2022,76.56
12/4/2022,75.52
12/5/2022,76.15
12/5/2022,72.54
12/5/2022,76.16
12/5/2022,76.16
12/5/2022,76.18
12/5/2022,75.56
12/5/2022,84.9
12/5/2022,111.49
12/5/2022,111.67
12/5/2022,111.37
12/5/2022,110.79
12/5/2022,111.16
12/5/2022,111.71
12/5/2022,111.68
12/5/2022,125.38
12/5/2022,128.21
12/5/2022,143.58
12/5/2022,122.6
12/5/2022,116.41
12/5/2022,112.33
12/5/2022,114.9
12/5/2022,113.23
12/5/2022,111.34
12/5/2022,110.84
12/6/2022,105.25
12/6/2022,103
12/6/2022,109.95
12/6/2022,109.88
12/6/2022,106.14
12/6/2022,101.23
12/6/2022,107.23
12/6/2022,111.39
12/6/2022,114.93
12/6/2022,116.68
12/6/2022,125.54
12/6/2022,134.09
12/6/2022,124.27
12/6/2022,179.57
12/6/2022,122.4
12/6/2022,115.16
12/6/2022,110.66
12/6/2022,106.7
12/6/2022,113.13
12/6/2022,136.15
12/6/2022,114.44
12/6/2022,117.6
12/6/2022,112.85
12/6/2022,110.87
12/7/2022,87.17
12/7/2022,101.29
12/7/2022,109.95
12/7/2022,109.62
12/7/2022,109.51
12/7/2022,108.08
12/7/2022,105.38
12/7/2022,109.02
12/7/2022,110.01
12/7/2022,114
12/7/2022,114.51
12/7/2022,115.97
12/7/2022,112.35
12/7/2022,115.88
12/7/2022,110.2
12/7/2022,111.28
12/7/2022,112.45
12/7/2022,120.2
12/7/2022,111.89
12/7/2022,109.87
12/7/2022,110.11
12/7/2022,109.97
12/7/2022,109.65
12/7/2022,103.13
12/8/2022,104.51
12/8/2022,109.7
12/8/2022,110.33
12/8/2022,109.16
12/8/2022,102.63
12/8/2022,103.45
12/8/2022,109.99
12/8/2022,109.32
12/8/2022,109.93
12/8/2022,107.9
12/8/2022,107.3
12/8/2022,108.79
12/8/2022,103.78
12/8/2022,106.63
12/8/2022,103.74
12/8/2022,104.91
12/8/2022,105.82
12/8/2022,108.66
12/8/2022,110.99
12/8/2022,109.93
12/8/2022,113.04
12/8/2022,110.43
12/8/2022,107.83
12/8/2022,111.81
12/9/2022,112.39
12/9/2022,114.56
12/9/2022,114.35
12/9/2022,114.35
12/9/2022,111.16
12/9/2022,102.22
12/9/2022,115.01
12/9/2022,123.51
12/9/2022,120.2
12/9/2022,115.43
12/9/2022,117.02
12/9/2022,116.87
12/9/2022,115.85
12/9/2022,114.93
12/9/2022,114.25
12/9/2022,107.35
12/9/2022,113.91
12/9/2022,115.18
12/9/2022,114.92
12/9/2022,114.9
12/9/2022,116.23
12/9/2022,115.47
12/9/2022,113.62
12/9/2022,115.61
12/10/2022,125.8
12/10/2022,133.54
12/10/2022,131.19
12/10/2022,106.22
12/10/2022,74.6
12/10/2022,73.75
12/10/2022,77.38
12/10/2022,108.89
12/10/2022,119.97
12/10/2022,131.31
12/10/2022,118.9
12/10/2022,135.89
12/10/2022,120.12
12/10/2022,120.09
12/10/2022,120.21
12/10/2022,120.38
12/10/2022,125.49
12/10/2022,134.67
12/10/2022,128.3
12/10/2022,129.78
12/10/2022,127.56
12/10/2022,120.62
12/10/2022,120.15
12/10/2022,120.18
12/11/2022,116.99
12/11/2022,140.28
12/11/2022,119.23
12/11/2022,116.07
12/11/2022,118.2
12/11/2022,116.74
12/11/2022,118.14
12/11/2022,120.22
12/11/2022,120.26
12/11/2022,120.95
12/11/2022,138.77
12/11/2022,120.56
12/11/2022,120.31
12/11/2022,120.22
12/11/2022,120.63
12/11/2022,120.94
12/11/2022,156.71
12/11/2022,124.68
12/11/2022,140.07
12/11/2022,132.85
12/11/2022,123.81
12/11/2022,120.75
12/11/2022,117.74
12/11/2022,118.74
12/12/2022,114.72
12/12/2022,112.1
12/12/2022,111.65
12/12/2022,112.02
12/12/2022,116.84
12/12/2022,116.26
12/12/2022,137.17
12/12/2022,156.75
12/12/2022,179.04
12/12/2022,191.64
12/12/2022,157.13
12/12/2022,163.61
12/12/2022,154.93
12/12/2022,147.36
12/12/2022,148.1
12/12/2022,149.58
12/12/2022,153.02
12/12/2022,317.11
12/12/2022,177.48
12/12/2022,222.37
12/12/2022,151.03
12/12/2022,162.31
12/12/2022,141.34
12/12/2022,124.7
12/13/2022,134.45
12/13/2022,128.49
12/13/2022,128.63
12/13/2022,132.03
12/13/2022,132.56
12/13/2022,147.03
12/13/2022,171.84
12/13/2022,289.77
12/13/2022,267.59
12/13/2022,162.51
12/13/2022,148.89
12/13/2022,141.9
12/13/2022,143.87
12/13/2022,131.21
12/13/2022,131.69
12/13/2022,133.01
12/13/2022,138.75
12/13/2022,146.98
12/13/2022,137.9
12/13/2022,134.14
12/13/2022,131.25
12/13/2022,129.87
12/13/2022,126.06
12/13/2022,125.22
12/14/2022,120.33
12/14/2022,127.97
12/14/2022,116.64
12/14/2022,108.53
12/14/2022,111.71
12/14/2022,109.75
12/14/2022,111.12
12/14/2022,117.61
12/14/2022,125.82
12/14/2022,124.09
12/14/2022,124.19
12/14/2022,127.46
12/14/2022,120.06
12/14/2022,121.24
12/14/2022,125.4
12/14/2022,119.15
12/14/2022,128.26
12/14/2022,123.11
12/14/2022,121.88
12/14/2022,128.46
12/14/2022,128.14
12/14/2022,125.73
12/14/2022,125.59
12/14/2022,72.14
12/15/2022,66.69
12/15/2022,71.48
12/15/2022,73.78
12/15/2022,76.57
12/15/2022,67.68
12/15/2022,64.3
12/15/2022,77.91
12/15/2022,126.96
12/15/2022,122.27
12/15/2022,121.05
12/15/2022,120.28
12/15/2022,122.79
12/15/2022,124.91
12/15/2022,125.42
12/15/2022,125.54
12/15/2022,125.17
12/15/2022,125.65
12/15/2022,125.12
12/15/2022,126.37
12/15/2022,128.91
12/15/2022,125.22
12/15/2022,125.05
12/15/2022,124.02
12/15/2022,122.52
12/16/2022,126.73
12/16/2022,126.48
12/16/2022,123.29
12/16/2022,90.34
12/16/2022,90.34
12/16/2022,83.9
12/16/2022,126.53
12/16/2022,137.22
12/16/2022,146.76
12/16/2022,129.54
12/16/2022,142.06
12/16/2022,129.67
12/16/2022,128.36
12/16/2022,127.29
12/16/2022,127.53
12/16/2022,127.23
12/16/2022,138.59
12/16/2022,137.94
12/16/2022,132.74
12/16/2022,129.23
12/16/2022,135.41
12/16/2022,128.88
12/16/2022,128.77
12/16/2022,126.49
12/17/2022,126.23
12/17/2022,124.13
12/17/2022,126.48
12/17/2022,117.47
12/17/2022,108.72
12/17/2022,100.98
12/17/2022,90.94
12/17/2022,108.07
12/17/2022,126.51
12/17/2022,129.72
12/17/2022,129.79
12/17/2022,129.26
12/17/2022,129.51
12/17/2022,129.11
12/17/2022,129.08
12/17/2022,129.05
12/17/2022,129.52
12/17/2022,129.19
12/17/2022,128.3
12/17/2022,128.02
12/17/2022,127.85
12/17/2022,127.01
12/17/2022,127.02
12/17/2022,126.35
12/18/2022,92.77
12/18/2022,77.2
12/18/2022,77.21
12/18/2022,77.2
12/18/2022,77.2
12/18/2022,77.22
12/18/2022,77.19
12/18/2022,89.08
12/18/2022,88.57
12/18/2022,104.71
12/18/2022,124.41
12/18/2022,84.97
12/18/2022,113.21
12/18/2022,76.36
12/18/2022,80.47
12/18/2022,87.94
12/18/2022,124.41
12/18/2022,126.02
12/18/2022,124.41
12/18/2022,76.17
12/18/2022,72.3
12/18/2022,70.28
12/18/2022,72.21
12/18/2022,75.1
12/19/2022,77.19
12/19/2022,77.22
12/19/2022,77.25
12/19/2022,77.24
12/19/2022,74.42
12/19/2022,81.13
12/19/2022,129.11
12/19/2022,148.36
12/19/2022,164.61
12/19/2022,172.81
12/19/2022,130.4
12/19/2022,129.86
12/19/2022,133.53
12/19/2022,143.48
12/19/2022,147.2
12/19/2022,143.02
12/19/2022,166.74
12/19/2022,156.38
12/19/2022,210.05
12/19/2022,205.12
12/19/2022,238.31
12/19/2022,166.33
12/19/2022,148.91
12/19/2022,149.91
12/20/2022,131.62
12/20/2022,127.44
12/20/2022,129.03
12/20/2022,127.65
12/20/2022,129.02
12/20/2022,135.19
12/20/2022,138.28
12/20/2022,172.57
12/20/2022,166.23
12/20/2022,166.05
12/20/2022,175.57
12/20/2022,167.21
12/20/2022,166.68
12/20/2022,133.81
12/20/2022,129.2
12/20/2022,136.96
12/20/2022,161.6
12/20/2022,167.17
12/20/2022,167.77
12/20/2022,168.07
12/20/2022,171.93
12/20/2022,141.45
12/20/2022,125.75
12/20/2022,124.26
12/21/2022,122.49
12/21/2022,126.39
12/21/2022,120.03
12/21/2022,117.23
12/21/2022,117.7
12/21/2022,126.45
12/21/2022,132.09
12/21/2022,160.27
12/21/2022,162.45
12/21/2022,147.51
12/21/2022,131.63
12/21/2022,127.92
12/21/2022,127.39
12/21/2022,130.42
12/21/2022,132.89
12/21/2022,151.81
12/21/2022,161.84
12/21/2022,204.35
12/21/2022,169.19
12/21/2022,155.04
12/21/2022,155.95
12/21/2022,141.48
12/21/2022,125.71
12/21/2022,117.39
12/22/2022,123.08
12/22/2022,121.67
12/22/2022,106.8
12/22/2022,120.8
12/22/2022,119.37
12/22/2022,119.99
12/22/2022,122.07
12/22/2022,123.53
12/22/2022,126.89
12/22/2022,126.91
12/22/2022,125.79
12/22/2022,123.84
12/22/2022,124.36
12/22/2022,126.12
12/22/2022,126.73
12/22/2022,126.05
12/22/2022,123.02
12/22/2022,123.19
12/22/2022,122.97
12/22/2022,123.39
12/22/2022,123.5
12/22/2022,130.18
12/22/2022,124.12
12/22/2022,122.85
12/23/2022,119.43
12/23/2022,118.21
12/23/2022,118.14
12/23/2022,79.19
12/23/2022,77.22
12/23/2022,77.21
12/23/2022,119.31
12/23/2022,120.63
12/23/2022,120.2
12/23/2022,121.58
12/23/2022,124.2
12/23/2022,125.38
12/23/2022,121.33
12/23/2022,120.93
12/23/2022,120.77
12/23/2022,121.87
12/23/2022,127.45
12/23/2022,144.42
12/23/2022,128.34
12/23/2022,128
12/23/2022,129.41
12/23/2022,127.97
12/23/2022,123.28
12/23/2022,122.49
12/24/2022,117.71
12/24/2022,117.26
12/24/2022,112.81
12/24/2022,65.48
12/24/2022,94.37
12/24/2022,64.67
12/24/2022,62.85
12/24/2022,110.25
12/24/2022,135.18
12/24/2022,142.96
12/24/2022,179.33
12/24/2022,524.38
12/24/2022,650.82
12/24/2022,294
12/24/2022,191.83
12/24/2022,177.97
12/24/2022,336.19
12/24/2022,262.86
12/24/2022,229.67
12/24/2022,125.27
12/24/2022,183.18
12/24/2022,121.04
12/24/2022,121
12/24/2022,120.94
12/25/2022,118.52
12/25/2022,111.46
12/25/2022,76.95
12/25/2022,62.85
12/25/2022,62.85
12/25/2022,62.85
12/25/2022,62.85
12/25/2022,64.29
12/25/2022,119.9
12/25/2022,120.71
12/25/2022,120.88
12/25/2022,121.04
12/25/2022,121.55
12/25/2022,120.69
12/25/2022,114.17
12/25/2022,121.82
12/25/2022,121.65
12/25/2022,122.9
12/25/2022,119.89
12/25/2022,120.42
12/25/2022,119.05
12/25/2022,119.34
12/25/2022,118.25
12/25/2022,132.41
12/26/2022,171.5
12/26/2022,196.55
12/26/2022,178.69
12/26/2022,122
12/26/2022,122.7
12/26/2022,126.04
12/26/2022,147.43
12/26/2022,123.22
12/26/2022,148.06
12/26/2022,137.63
12/26/2022,138.21
12/26/2022,133.32
12/26/2022,134.44
12/26/2022,132.99
12/26/2022,124.6
12/26/2022,137.34
12/26/2022,156.85
12/26/2022,143.33
12/26/2022,175.93
12/26/2022,161.35
12/26/2022,164.59
12/26/2022,167.31
12/26/2022,134.48
12/26/2022,123.67
12/27/2022,123.14
12/27/2022,119.39
12/27/2022,118.09
12/27/2022,117.53
12/27/2022,120.03
12/27/2022,120.96
12/27/2022,121.02
12/27/2022,121.05
12/27/2022,132.88
12/27/2022,141.22
12/27/2022,148.97
12/27/2022,164.81
12/27/2022,120.94
12/27/2022,119.06
12/27/2022,120.73
12/27/2022,120.37
12/27/2022,120.84
12/27/2022,121.04
12/27/2022,123.82
12/27/2022,120.89
12/27/2022,122.36
12/27/2022,120.73
12/27/2022,117.75
12/27/2022,85.99
12/28/2022,75.55
12/28/2022,67.11
12/28/2022,75.54
12/28/2022,67.57
12/28/2022,66.39
12/28/2022,68.64
12/28/2022,72.49
12/28/2022,102.49
12/28/2022,115.49
12/28/2022,109.92
12/28/2022,115.92
12/28/2022,114.82
12/28/2022,116.4
12/28/2022,105.97
12/28/2022,107.61
12/28/2022,109.7
12/28/2022,103.33
12/28/2022,115.52
12/28/2022,112.43
12/28/2022,115.41
12/28/2022,110.23
12/28/2022,89.22
12/28/2022,68.37
12/28/2022,65.01
12/29/2022,66.07
12/29/2022,64.13
12/29/2022,62.85
12/29/2022,62.85
12/29/2022,62.85
12/29/2022,63.66
12/29/2022,69.74
12/29/2022,75.75
12/29/2022,76.51
12/29/2022,62.85
12/29/2022,67.27
12/29/2022,62.85
12/29/2022,71.69
12/29/2022,75.86
12/29/2022,77.16
12/29/2022,78.14
12/29/2022,91.47
12/29/2022,103.71
12/29/2022,77.21
12/29/2022,77.18
12/29/2022,77.21
12/29/2022,72.25
12/29/2022,67.42
12/29/2022,65.13
12/30/2022,62.85
12/30/2022,62.85
